platform,category,ranking_type,ranking_label,rank,product_name,product_key,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,price_group,review_group,is_top20,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,collected_date,source_file
coupang,헬스/건강식품,coupang_sales,판매량순,53,"비타할로 온가족 생 유산균, 300g, 1개",비타할로 온가족 생 유산균 300g,18990,27500.0,30,8510.0,로켓배송,48922,5.0,low_price,high_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,54,"동화약품 에스트로타임 갱년기 여성 케어 회화나무열매 대두이소플라본 비타민D 영양제, 30정, 1개",동화약품 에스트로타임 갱년기 여성 케어 회화나무열매 대두이소플라본 비타민d 영양제,13760,20000.0,31,6240.0,로켓배송,2032,5.0,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,55,"익스트림 초임계 알티지 오메가3 1200, 60정, 1개",익스트림 초임계 알티지 오메가3 1200,25500,53000.0,51,27500.0,로켓배송,3026,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,56,"닥터에디션 바이오D 드롭스, 8ml, 1개",닥터에디션 바이오d 드롭스 8ml,42500,47000.0,9,4500.0,판매자로켓,2021,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,57,"일양약품 눈건강 루테인 골드, 30정, 4개",일양약품 눈건강 루테인 골드,24100,24600.0,2,500.0,로켓배송,27826,4.5,mid_price,high_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,58,"셀렉스 프로틴 락토프리 플러스 근력단백질, 570g, 1개",셀렉스 프로틴 락토프리 플러스 근력단백질 570g,37790,42000.0,10,4210.0,로켓배송,1469,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,59,"종근당 마그네슘 플러스, 90정, 1개",종근당 마그네슘 플러스,12670,,0,,로켓배송,4379,4.5,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,60,"내츄럴플러스 알티지 오메가3 1200, 180정, 234g, 1개",내츄럴플러스 알티지 오메가3 1200 234g,48380,,0,,로켓배송,42313,5.0,high_price,high_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,61,"황금구렁이 오리지널 차전자피 식이섬유, 153g, 1개",황금구렁이 오리지널 차전자피 식이섬유 153g,21900,39900.0,45,18000.0,로켓배송,1944,4.5,mid_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,62,"닥터린 정품 초임계 알티지 오메가3 알파, 30정, 1개",닥터린 초임계 알티지 오메가3 알파,9400,12300.0,23,2900.0,로켓배송,39313,5.0,low_price,high_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,63,"덴프스 트루바이타민 I, 50.7g, 1개",덴프스 트루바이타민 i 50 7g,18850,19930.0,5,1080.0,로켓배송,6903,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,64,"마미앤대디 비건 식물성 비타민D 2000IU 9g, 1개, 60정",마미앤대디 비건 식물성 비타민d 2000iu 9g,19900,26000.0,23,6100.0,로켓배송,1095,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,65,"신풍제약 헬리코박터균 증식억제 위건강 스페인감초추출물 영양제, 30정, 1개",신풍제약 헬리코박터균 증식억제 위건강 스페인감초추출물 영양제,9890,15000.0,34,5110.0,판매자로켓,6479,4.5,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,66,"아르테폴리스 씹어먹는 그린프로폴리스 레몬맛 아르테필린C, 1개, 60정",아르테폴리스 씹어먹는 그린프로폴리스 레몬맛 아르테필린c,35680,52800.0,32,17120.0,판매자로켓,1647,4.5,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,67,"네추럴라이즈 감마리놀렌산 달맞이꽃 종자유, 300정, 1개",네추럴라이즈 감마리놀렌산 달맞이꽃 종자유,36900,40000.0,7,3100.0,로켓배송,17647,4.5,mid_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,68,"마스터바이옴 지노 마스터, 28정, 1개",마스터바이옴 지노 마스터,25800,59000.0,56,33200.0,로켓배송,5644,5.0,mid_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,69,"익스트림 밀크씨슬 플러스, 60정, 1개",익스트림 밀크씨슬 플러스,9900,,0,,로켓배송,6342,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,70,"지큐랩 100억 생유산균 골드, 60정, 1개",지큐랩 100억 생유산균 골드,23000,,0,,로켓배송,15565,5.0,mid_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,71,"알유21 비타민C, 6정, 12개",알유21 비타민c,29820,,0,,로켓배송,13500,5.0,mid_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,72,"차일드라이프 액상 비타민 C 오렌지맛, 118ml, 1개",차일드라이프 액상 비타민 c 오렌지맛 118ml,12400,,0,,로켓배송,5329,5.0,low_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,73,"헬로바이오 혈압 항산화 케어 프리미엄 코큐텐 코엔자임Q10 30g, 60정, 1개",헬로바이오 혈압 항산화 케어 프리미엄 코큐텐 코엔자임q10 30g,9400,9900.0,5,500.0,로켓배송,1182,5.0,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,74,"세노비스 키즈 프로폴리스 스프레이, 25ml, 1개",세노비스 키즈 프로폴리스 스프레이 25ml,10770,16000.0,32,5230.0,로켓배송,11385,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,75,"닥터린 하이퍼셀 코엔자임Q10 알파 26.25g, 30정, 3개",닥터린 하이퍼셀 코엔자임q10 알파 26 25g,51960,68700.0,24,16740.0,로켓배송,1773,5.0,high_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,76,"뉴트리정 프리미엄 마그네슘 대용량, 1개, 300정",뉴트리정 프리미엄 마그네슘,19900,39900.0,50,20000.0,판매자로켓,1643,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,77,"에스더포뮬러 여에스더 유산균 클래식 Pro 30캡슐, 3개, 30회분",에스더포뮬러 여에스더 유산균 클래식 pro,39000,85800.0,54,46800.0,로켓배송,2390,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,78,"뉴트리디데이 프리미엄 비오틴 10000, 90정, 1개",뉴트리디데이 프리미엄 비오틴 10000,12900,21500.0,40,8600.0,로켓배송,8748,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,79,"태양생활건강 뽀롱뽀롱 뽀로로 비타민C, 50정, 3개",태양생활건강 뽀롱뽀롱 뽀로로 비타민c,6090,,0,,로켓프레시,200,5.0,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,80,"세노비스 New 트리플러스 오메가3 이뮨 우먼 멀티비타민, 80정, 1개",세노비스 new 트리플러스 오메가3 이뮨 우먼 멀티비타민,25700,56000.0,54,30300.0,로켓배송,1491,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,81,"솔가 활성 엽산 680 위드 비타민 B12, 60정, 1개",솔가 활성 엽산 680 위드 비타민 b12,31880,52000.0,38,20120.0,로켓배송,1081,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,82,"메디트리 츄어블 비타민D 4000IU 아연 90g, 90정, 1개",메디트리 츄어블 비타민d 4000iu 아연 90g,9700,14900.0,34,5200.0,로켓배송,2248,5.0,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,83,"안국건강 아이메가 알티지 오메가3 미니, 60정, 1개",안국건강 아이메가 알티지 오메가3 미니,12900,21800.0,40,8900.0,로켓배송,1693,5.0,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,84,"세노비스 정품 마그네슘, 90정, 1개",세노비스 마그네슘,15830,28000.0,43,12170.0,로켓프레시,346,5.0,low_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,85,"세노비스 어드밴스드 코엔자임 큐텐 36g, 60정, 1개",세노비스 어드밴스드 코엔자임 큐텐 36g,25370,56000.0,54,30630.0,로켓배송,654,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,86,"엔젯오리진 비타프레쉬 비타민 C 앤 D 3000 꾸미, 70정, 1개",엔젯오리진 비타프레쉬 비타민 c 앤 d 3000 꾸미,10870,18900.0,42,8030.0,로켓배송,23129,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,87,"나우푸드 알티지 오메가3, 90정, 2개",나우푸드 알티지 오메가3,46000,47000.0,2,1000.0,로켓배송,3133,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,88,"쏘팔코사놀 1000 쏘팔메토 옥타코사놀, 120정, 1개",쏘팔코사놀 1000 쏘팔메토 옥타코사놀,78000,80000.0,2,2000.0,로켓배송,20530,4.5,high_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,89,"프로메가 알티지 오메가3 듀얼 플러스, 60정, 3개",프로메가 알티지 오메가3 듀얼 플러스,35200,79900.0,55,44700.0,로켓배송,54924,5.0,mid_price,high_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,90,"헬스헬퍼 맥스컷 프로 크롬, 120정, 1개",헬스헬퍼 맥스컷 프로 크롬,38940,55000.0,29,16060.0,로켓프레시,129,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,91,"뉴트리디데이 rTG 알티지 오메가3 골드, 90정, 2개",뉴트리디데이 rtg 알티지 오메가3 골드,34900,63000.0,44,28100.0,로켓배송,31591,5.0,mid_price,high_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,92,"유한메디카 징코 플러스 엔 탑 혈행 기억력 케어, 60정, 1개",유한메디카 징코 플러스 엔 탑 혈행 기억력 케어,10360,24900.0,58,14540.0,로켓배송,3117,4.5,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,93,"바이탈프로그램 정품 비타민C 1000mg, 600정, 1개",바이탈프로그램 비타민c 1000mg,28360,45000.0,36,16640.0,로켓프레시,684,5.0,mid_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,94,"종근당 비타민D 1000I.U, 90정, 1개",종근당 비타민d 1000i u,8350,9900.0,15,1550.0,로켓배송,5882,5.0,low_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,95,"세노비스 프로폴리스 플러스, 60정, 1개",세노비스 프로폴리스 플러스,18440,35000.0,47,16560.0,로켓배송,8534,5.0,low_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,96,"보령 브레인 두뇌의 인지력엔 포스파티딜세린 PS 300 30g, 60정, 2개",보령 브레인 두뇌의 인지력엔 포스파티딜세린 ps 300 30g,35440,60000.0,40,24560.0,로켓배송,7204,5.0,mid_price,mid_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,97,"대원제약 올인원 이뮨 멀티팩 종합비타민 밀크씨슬 + 루테인 + 오메가3, 1개, 30회분",대원제약 올인원 이뮨 멀티팩 종합비타민 밀크씨슬 루테인 오메가3,27970,44900.0,37,16930.0,로켓배송,854,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,98,"한미양행 신경엔 마그네슘, 90정, 1개",한미양행 신경엔 마그네슘,11900,,0,,로켓배송,2079,4.5,low_price,low_review,False,False,True,True,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,99,"이너랩 액티브 비타민B, 60정, 1개",이너랩 액티브 비타민b,10700,22000.0,51,11300.0,로켓배송,12714,5.0,low_price,mid_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
coupang,헬스/건강식품,coupang_sales,판매량순,100,"뉴트리코스트 정품 크레아틴 분말, 300g, 1개",뉴트리코스트 크레아틴 분말 300g,23900,29000.0,17,5100.0,로켓프레시,747,5.0,mid_price,low_review,False,False,False,False,2026-06-01,2026-06-01-12-23-19-쿠팡-헬스-건강식품-판매량순.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,1,BNR17 비에날씬 다이어트 유산균 모유유래 체지방감소 3개월 캡슐 + 비에날씬 활력UP 7포 (1BOX),bnr17 비에날씬 다이어트 유산균 모유유래 체지방감소 3개월 캡슐 비에날씬 활력up,198000,,0,,,89641,4.8,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,2,그레인온 골드 카무트 효소,그레인온 골드 카무트 효소,44900,,0,,,94485,4.9,mid_price,high_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,3,고려은단 비타민C 1000 600정 X 1개 (20개월분),고려은단 비타민c 1000 x,42900,,0,,,99999,4.9,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,4,"고려은단 메가도스C 비타민C 3000mg X 100포 (300g), 2개",고려은단 메가도스c 비타민c 3000mg x 300g,49900,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,5,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,배석철의 아미나 고용량 비타민b3 500mg 미국산 니코틴산아미드,48000,,0,,,9136,4.8,high_price,mid_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,6,주영엔에스 관절엔 콘드로이친 1200,주영엔에스 관절엔 콘드로이친 1200,175000,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,7,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,56900,,0,,,3856,4.8,high_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,8,종근당건강 락토핏 코어 360 기획세트(360일분),종근당건강 락토핏 코어,69900,,0,,,46072,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,9,"로킷아메리카 NMN 프테로스틸벤 고순도 엔엠엔, 60캡슐, 3병",로킷아메리카 nmn 프테로스틸벤 고순도 엔엠엔,189570,,0,,,10373,4.9,high_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,10,[네이버단독] 정관장 에브리타임 소프트 10ml 50포,정관장 에브리타임 소프트 10ml,110000,,0,,,46372,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,11,"고려은단 식물성 퓨어 알티지 오메가3 60캡슐, 3개 (6개월분)",고려은단 식물성 퓨어 알티지 오메가3,49900,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,12,고려은단 비타민C 1000 영국산 고함량 비타민씨 600정,고려은단 비타민c 1000 영국산 고함량 비타민씨,41900,,0,,,9952,4.9,mid_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,13,"고려은단 루테인 지아잔틴 아스타잔틴 60캡슐, 3개 (6개월분)",고려은단 루테인 지아잔틴 아스타잔틴,64900,,0,,,61974,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,14,"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",고려은단 메가도스d 비타민d3 4000iu 1년분,31900,,0,,,28669,4.9,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,15,애터미 헤모힘 효능 헤모임 해모임 해모힘 성분 20ml x 60포,애터미 헤모힘 효능 헤모임 해모임 해모힘 성분 20ml x,57460,,0,,,774,4.8,high_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,16,주영엔에스 뼈엔 엠비피MBP,주영엔에스 뼈엔 엠비피mbp,123000,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,17,드시모네 캡슐 플러스 (120캡슐) x 2박스 (총 240캡슐) (+슈퍼적립),드시모네 캡슐 플러스 x 총 슈퍼적립,196000,,0,,,8563,4.9,high_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,18,덴마크 유산균이야기,덴마크 유산균이야기,157000,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,19,GNM 조정석 건강한 간 밀크씨슬 5박스(총 5개월분) / 간건강 실리마린 비타민B,gnm 조정석 건강한 간 밀크씨슬 총 간건강 실리마린 비타민b,21900,,0,,,99999,4.8,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,20,Granny Salad 그래니 샐러드,granny salad 그래니 샐러드,22900,,0,,,2929,4.7,mid_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,21,[총 8개월분] GNM 마그네슘05 / 비타민B 5중 복합기능성 셀레늄,총 gnm 마그네슘05 비타민b 5중 복합기능성 셀레늄,27900,,0,,,35428,4.8,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,22,압타민C 비타민C 1000mg 플러스,압타민c 비타민c 1000mg 플러스,50000,,0,,,16823,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,23,본사직영몰 신애라 PICK 더파인프리미엄 100% 솔잎증류농축액 혈당케어,몰 신애라 pick 더파인프리미엄 100 솔잎증류농축액 혈당케어,308000,,0,,,1122,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,24,[5개월] 뉴트리코어 WCS 포스파티딜세린 PS 순도 85% 피에스,5개월 뉴트리코어 wcs 포스파티딜세린 ps 순도 85 피에스,236000,,0,,,20205,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,25,[장사의신 장신몰] 올인원 영양제 칼슘 마그네슘 미네랄 멀티 비타민 23종 1450mg x 60정,장사의신 장신몰 올인원 영양제 칼슘 마그네슘 미네랄 멀티 비타민 23종 1450mg x,11900,,0,,,4462,4.9,low_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,26,그레인온 골드카무트효소G,그레인온 골드카무트효소g,24900,,0,,,29081,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,27,뉴케어 균형영양식 구수한맛 200ml 외 5종 (10팩+10팩),뉴케어 균형영양식 구수한맛 200ml 외 5종,39000,,0,,,3153,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,28,비에날씬 BNR17 비엔날씬 유산균 BMR17 김희선 다이어트 유산균,비에날씬 bnr17 비엔날씬 유산균 bmr17 김희선 다이어트 유산균,45800,,0,,,2434,4.8,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,29,"고려은단 프로바이오틱스 유산균 스페셜핏 100억 유산균 30캡슐, 3개",고려은단 프로바이오틱스 유산균 스페셜핏 100억 유산균,45900,,0,,,47316,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,30,피에이치365 아기유산균 프로바이오틱스 베이비 돌 유아 아이,피에이치365 아기유산균 프로바이오틱스 베이비 돌 유아 아이,39000,,0,,,99999,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
