platform,category,ranking_type,ranking_label,rank,product_name,product_key,brand_or_seller,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,log_review_count,price_group,review_group,price_group_by_platform,review_group_by_platform,is_top20,has_original_price,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,product_url,image_url,collected_date,source_file,product_key_raw_check,price_raw,original_price_raw,discount_rate_raw,review_count_raw,rating_raw
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,69,더리얼 캐나다 알티지 rTG 오메가3 맥스 1400 초임계 2개월 EPA DHA,더리얼 캐나다 알티지 rtg 오메가3 맥스 1400 초임계 2개월 epa dha,The Real,35900,,0,,,99999,4.8,11.512925464970229,mid_price,high_review,low_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=xRS%2B0hkZO5pXwmS3d6HE%2B%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUcj9DzUx0PMwIkt325KjUeMAnqTrwZYy0kY4KUaRUFSwno%2BICn1pOHR83etRe71ZAWMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEtcfH%2FFWzqECNVFBlQQES45%2FT9%2FZnKGDAzhDnEi2QRyup8N5cFPiKvpvtZFiNlkFvv2fjHuNAwP23Lk5JrwSyXbqDazzHXJetDpwb6tlNT%2FJ1i3lRDcFilw7xY%2Bn7uNxlC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_1143994/11439949685.52.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,더리얼 캐나다 알티지 rtg 오메가3 맥스 1400 초임계 2개월 epa dha,35900,,,99999,4.8
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,70,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",속편한 고려은단 비타민c 1000 중성비타민c,고려은단몰,33900,,0,,,67529,4.9,11.120327222568887,mid_price,high_review,low_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=Qg1CH0pJsPYDvDm%2BiZWVzf%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUeylq2BnhKu57asTrPzSfiuXNjNjKlS5mOkuqgsI14B2PRnnvn2NNQL9fn%2B0DbsCtCMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEPqN6IxzSSNeDtoFyE4pKJaqiaPrgVysiInzz3RS2Qpep8N5cFPiKvpvtZFiNlkFvosL9vWU%2F%2FTEIXDUTpnuBDvH8ojgqCtXFJiNypXjlIgmskOzBHXWywd11kDTZ%2BqZAC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8295494/82954947300.14.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,속편한 고려은단 비타민c 1000 중성비타민c,33900,,,67529,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,71,"GNM 루테인 지아잔틴 아스타잔틴 30캡슐, 3개",gnm 루테인 지아잔틴 아스타잔틴,GNM 자연의품격,36900,,0,,,47431,4.9,10.767052385387204,mid_price,high_review,low_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=4%2FojIMUdwPEY4eFLlag13P%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUfaThSJYE0I1RV%2F0TbOqvorfLPyezUoA%2FiKb3408%2FBIXOmNhbNY2lXdyTXQHdR97ZSMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEE0p3uOOMzxLZVj7cmqN8uvSuq9wXHxhJbM2m44kUImap8N5cFPiKvpvtZFiNlkFvZD3E%2BQ8pk%2Fi8tvOJ7Ve5IZCmQVRG%2BtC1x8KU8EsH0RDpacqWKkETDb0ctFFjQk%2BPC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8270424/82704246773.63.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,gnm 루테인 지아잔틴 아스타잔틴,36900,,,47431,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,72,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,Soltice,50700,,0,,,1145,4.7,7.044032897274685,high_price,low_review,mid_price,low_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=vmR%2B9j%2BdIMsunxYe%2FypIVf%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUfTaXPUOAq%2FQW%2BHkHhgKjyBh2zM9O0f3b6Z0ayDGH58btffVptY2Bo9zLC5rfRSsfGMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEHg7HMW68Ww8BC%2BWg5HnoB6qspOuK4eoAAHlZ9w2GRmCp8N5cFPiKvpvtZFiNlkFvTJB2JLVN%2BfGI2InO4NxyihQdcg9fJ4tpAv1Y7TsW%2FDkPY78U7Gl7TsqN92KyPFu7C7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_9030398/90303989799.1.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,50700,,,1145,4.7
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,73,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",고려은단 코엔자임q10,고려은단몰,33900,,0,,,15459,4.9,9.646011322141414,mid_price,mid_review,low_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=WqKi7kPpNngcKqnjhK13Fv%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUff%2B6g2oVctIzKtpmU%2FiVhKHj44%2FnFNuDxo4m6x9mhXXz%2B7MOrAnLPjcXnh5WzccICMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BE6OYYGAatV29HT%2FpZX2f15mDyquH7mm4ZRbrdEpPANG%2Bp8N5cFPiKvpvtZFiNlkFv7%2Bofy25BqBCT553lR5jSYUH21cWY965YM4u%2F2WF9aS1RL26rh4xyCNB5AMI7uxOSC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8988244/89882447441.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,고려은단 코엔자임q10,33900,,,15459,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,74,덕인가 저온 발효 황칠 뿌리 진액 명인황근 30포 + 체험 1포,덕인가 저온 발효 황칠 뿌리 진액 명인황근 체험,덕인가,198000,,0,,,968,4.8,6.876264611890766,high_price,low_review,high_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=X6Uau67mzH3TKrb%2BbMC7Dv%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUdeeZHVL9swx%2Bbo2Oqdo2Ko7QAwpKxH%2FbmQjWIap9pSm9813d3Op1fuM%2BzZKJai8HWMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEAc9ZxB%2Blcqs1fW6fUCnApjYmENKL8B1HB5S0q32yBb%2Bp8N5cFPiKvpvtZFiNlkFvYSBpA71JLphWjtgs2FWe%2BHv2NPuQ8IWFg%2FmgwSYKn59PwayUYt3CCHQxS%2BvCKR0JC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8743893/87438931143.3.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,덕인가 저온 발효 황칠 뿌리 진액 명인황근 체험,198000,,,968,4.8
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,75,YDY 폴라초임계오메가3 알티지오메가 고상온약사 성분배합,ydy 폴라초임계오메가3 알티지오메가 고상온약사 성분배합,YDY뉴트리션,89000,,0,,,17279,4.9,9.757305042358047,high_price,mid_review,high_price,mid_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=jClGAbFmfq%2B%2BGsG9ViaD2f%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUeNlx4h100oML34PID27IgmP4SX6Id96QYFE%2Bjxd%2F0C9p%2FeLwYih5bHbY1AR%2BV%2FFjOMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEDj8udgdbdrWuOr3O216SAL8m%2FmiwgV3uUgCkgSmXLwKp8N5cFPiKvpvtZFiNlkFv34yt93so9UG3y7SDKmMdcymOXQRU%2FeJQEqpCboZQsV0IbGrDvgAijFAFNyrr2g%2FfC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8573967/85739676725.13.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,ydy 폴라초임계오메가3 알티지오메가 고상온약사 성분배합,89000,,,17279,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,76,[총 9개월분] GNM 칼슘 마그네슘 아연 비타민D 90정 x 3병 / 칼마디,총 gnm 칼슘 마그네슘 아연 비타민d x 칼마디,GNM 자연의품격,33900,,0,,,58056,4.9,10.969180565558148,mid_price,high_review,low_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=8kVZrNW3u1bGQsF%2F9%2F0L6%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUdael1wEhxFVSHiRGVwoNu3tBP9dM%2FZVqM2g04zVNHCFKgAQIInKcnxbbGXxHmNEG6MHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEaUscrLHzu0eTTprcxfFrhqnzq70IxcbOw%2BPs%2BkVC5smp8N5cFPiKvpvtZFiNlkFvQ%2Bv5fMBF945FVERdncKDvnyKrH5nFe3HHM8GKViFQO22LC%2BcAUu%2FfA%2BvUjKenz6XC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8312377/83123776638.43.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,총 gnm 칼슘 마그네슘 아연 비타민d x 칼마디,33900,,,58056,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,77,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,종근당건강,75000,,0,,,7841,4.9,8.967249182852276,high_price,mid_review,mid_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=fISsMKg1JPvoSBJdW3eRX%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUeBiW9hNfZf9G%2BWHB52lwSQCGux0oiuBypgBnHTYdPhgpTmfpUs0pxUo6h1V8ooQWOMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEshKIYYUzqEj%2FHMufZ3i7%2BX0AeEVYtsoa8yyK22h2d%2Byp8N5cFPiKvpvtZFiNlkFv3LL1HkUR2s%2BdFQQr4unWrEB%2Ft3gW8s%2BvUQeh3YX1UR8V0NGMrQmIbK7jnGahJc%2BWC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8795180/87951801816.12.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,75000,,,7841,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,78,[4+1] 뉴트리코어 하이퍼셀 대마종자유 맥스 햄프씨드 오일 5개월,4 1 뉴트리코어 하이퍼셀 대마종자유 맥스 햄프씨드 오일 5개월,뉴트리코어,108000,,0,,,1511,4.7,7.321188556739478,high_price,low_review,high_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=o74tE53%2FdMA2HnwNFZlx6f%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUcZWI7bVr3wFvFfxqaApRV3hxBGFRnWkG70%2F5GANxBGQcaTEhWy87ubp1GzVYhn12GMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEv%2FEvJ8Dq7oIx1u7MwVoYfSnQIub3C%2BDD0qx0gJGC%2Bbmp8N5cFPiKvpvtZFiNlkFvKSievrdiJoxz8ZYnxNmgXxEjxRX2OIiFmZ5%2F%2BjiwuoKi21Ryjn4YNdXsZ8c70maMC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_9010975/90109757306.6.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,4 1 뉴트리코어 하이퍼셀 대마종자유 맥스 햄프씨드 오일 5개월,108000,,,1511,4.7
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,79,비토노 이왕재박사 메가 비타민C 2000mg 고함량 영국산 분말 비타민씨,비토노 이왕재박사 메가 비타민c 2000mg 고함량 영국산 분말 비타민씨,비토노헬스케어,65900,,0,,,34075,4.9,10.436348603162731,high_price,high_review,mid_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=tdpYG1tGkHpG8To3Nga%2FuP%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUdU%2FCvRVKoPES4n34ur8WDWWIbrdWSAUnZ9ZKmr61KjKqmBtgDTyR3%2FX2eK%2BrJGKGSMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEsGxkl%2BLYoezztAKepV95wl4ueOKwGGA5w1nT5VX%2B9l2p8N5cFPiKvpvtZFiNlkFvNUiPa1Z1na6lxmTjHU06GExzAfATBiVP9NQNjX1A7gl4ZA5hIbp3PQqplwMMRsUTC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8713015/87130153554.4.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,비토노 이왕재박사 메가 비타민c 2000mg 고함량 영국산 분말 비타민씨,65900,,,34075,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,80,센트룸 우먼 더블업,센트룸 우먼 더블업,센트룸 공식스토어,69000,,0,,,24944,4.9,10.124428680295138,high_price,mid_review,mid_price,mid_review,False,False,False,False,True,https://adcr.shopping.naver.com/adclk.nhn?x=1HU3pNSWtYZVVSnvIrZO3P%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUcEjK4w5zzNpLdlaP%2BUEVuzMDMJtj5suTFd7%2F7kRZRk7N2kxhMRnnVl%2BzAV%2FVkcr%2FuMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEniRRy0cfOHITPpCuTEkYqTlcDB2uuwKcXrhalVBdql6p8N5cFPiKvpvtZFiNlkFvrlZfXmVfQSmhHV9zEu21N6NzXRneAPoubrVeyUD8fAKrFDnTHqgDX%2FYof8603vohC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8764655/87646557324.29.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,센트룸 우먼 더블업,69000,,,24944,4.9
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,81,🎁부스터워터 증정🎁 [두드림] 슬림웨이 카무트 브랜드밀 발효효소,부스터워터 두드림 슬림웨이 카무트 브랜드밀 발효효소,두드림공식스토어,69900,,0,,,2248,4.8,7.718240951959316,high_price,low_review,mid_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=BHv1KXolSyei%2FtOf7z1k9f%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUf4qDFas5faOdEyxTlWzhOfrXAQqGhHMdCWtSKE%2F%2BYTw23xMRqbLazEzNEXrHZurMiMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEfvGdy8zrYqvy2QRW%2FpmyGYtRGPHkv9BeTV2w946T%2Blmp8N5cFPiKvpvtZFiNlkFvRLPN3wx9WdRvn0EMpo0CUsMPJUQTIzdlU7LnZlQ8Aow8LSQy%2F4L6fjvNX8MmyFg4C7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8957169/89571691456.7.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,부스터워터 두드림 슬림웨이 카무트 브랜드밀 발효효소,69900,,,2248,4.8
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,82,[이태리산] 유기농 대마종자유 냉압착 대마씨유 1병,이태리산 유기농 대마종자유 냉압착 대마씨유,투오가닉,21900,,0,,,1193,4.8,7.085064293952548,mid_price,low_review,low_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=l%2FTK8OZPlv2HGleRvPhM6%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTeYUh9naGYWHtG4yIz4TlUfViIjNVyV%2BPJDzzIoz5zZbrPnoFl0bEpEs6j3YudqgHYc5Ewn5jjS8OO7kIqQFBXWMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BE3qmf8b0Uhhe6diffWrSYXPjgh3hBmG36noRUh%2BxznCWp8N5cFPiKvpvtZFiNlkFvj77Suj89VtBwvsgR%2FNDCda7l9psx28fayiLM%2BmdEQwn1DnyzCD9obGvr0wgtLybIC7V67rfH3iNtVAxlGmuIM5Md47BbalqjJCPGSMnN4ql%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8818262/88182622641.4.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx,이태리산 유기농 대마종자유 냉압착 대마씨유,21900,,,1193,4.8
